age,income,buys_house
28,1317201,0
46,518461,1
56,633194,0
41,1527153,1
48,1281858,1
24,1849383,1
36,964634,0
42,330843,0
32,832621,0
36,355205,1
60,723566,0
58,774605,1
62,1376454,1
57,1357321,1
49,591374,1
38,790238,1
30,783900,1
62,264873,0
59,1888656,1
38,942138,0
21,393074,0
59,1170012,1
41,693936,0
21,893739,0
35,1788095,0
24,1598105,0
40,1814027,1
30,1108312,0
43,1149180,1
61,1074024,1
54,568708,1
53,1202987,1
54,1828399,1
59,1621672,1
30,377182,0
40,1950914,0
21,1994754,0
33,1209241,0
21,1976305,1
25,597968,0
36,1797371,1
35,678921,0
48,1897089,1
51,1502871,1
43,310282,0
63,1158999,0
37,421538,0
54,391958,0
33,532703,0
34,1773846,1
31,1459489,1
48,1901992,1
62,1657938,1
52,971393,0
55,1434491,1
51,1500338,1
37,801025,0
29,1331022,1
30,1337143,0
28,1010068,1
41,1593570,0
33,382506,0
25,1332442,0
26,1965207,0
50,262726,0
51,1067333,1
37,1750829,1
31,865468,0
40,793184,0
29,373625,0
22,1813744,0
57,969680,1
21,1562797,0
24,203625,0
56,1286813,1
45,201223,0
23,390375,0
29,265197,0
42,1485062,1
43,1585413,0
32,1884419,0
30,1548480,0
54,1720974,0
63,1637912,1
30,1699758,0
50,1539744,0
42,1712115,1
26,1009634,0
22,1105846,0
50,1300100,1
22,1947844,0
52,1677859,1
62,602576,0
36,560372,0
32,1353331,1
21,1916877,1
28,478137,0
33,1787484,0
35,1793057,0
64,1037991,1
28,483392,0
30,1687644,0
25,1122531,1
39,1514980,1
58,209012,1
31,1274399,0
63,1295603,1
40,1457815,0
40,545938,0
41,1011531,0
38,1023424,1
30,1106374,1
54,1214416,1
46,1390625,0
50,1173738,1
29,1996166,0
51,902736,0
62,1257794,1
24,1532508,0
26,1269077,0
34,933349,0
24,828021,0
46,477354,0
59,1377052,1
37,900849,1
39,423989,0
26,1050153,0
49,688260,0
31,1684445,0
36,679894,0
50,1420598,0
45,1912852,1
60,396983,0
31,1804313,1
27,551477,0
46,1531502,1
42,1734356,1
45,709590,0
39,1802243,0
51,1286356,1
46,1148244,1
62,1887808,0
61,982734,1
56,724338,1
43,1124094,0
33,764493,1
45,1560466,1
22,868465,0
22,1679291,1
36,629857,1
29,1247813,1
48,1784492,1
33,373104,0
55,1706821,1
61,500660,0
33,549301,1
51,1643268,1
41,319558,0
52,502944,1
54,760076,0
28,1369330,0
61,488384,1
22,704204,1
58,604138,1
52,1755482,1
60,1050630,1
48,1569459,1
57,1977538,1
61,474233,1
21,756888,0
61,377248,0
30,1064784,0
24,548109,1
55,587684,1
30,1017847,0
31,1715445,0
34,1230358,0
58,1320471,0
32,1066332,0
37,1867194,1
36,1717621,1
55,1307226,1
22,1716660,1
31,1249191,1
61,900972,0
23,1064369,1
49,722915,1
38,1552656,0
40,1933308,1
34,569956,1
54,1231362,1
51,530019,0
60,1854646,1
62,1310276,1
38,208109,0
50,223758,0
45,943987,0
39,1095024,1
28,737605,1
48,400073,0
28,1762485,1
51,1168927,1
23,1274198,1
23,708911,0
64,731088,1
42,1808403,0
37,433259,0
56,857960,1
37,1858027,1
34,1495341,1
29,1933305,0
50,478833,0
41,1067891,0
32,238469,0
57,1737731,1
52,1904894,1
31,1503481,1
40,1046444,0
55,1973010,1
31,1308597,1
28,1730732,0
24,381854,0
47,668735,0
64,1480555,0
60,1797506,1
58,1589723,1
50,1896578,1
64,724493,0
47,1079377,1
41,1261018,1
40,1995580,1
24,1123195,1
31,238909,0
33,481648,0
29,1706062,1
24,1344274,0
32,1156302,0
29,904690,0
33,287087,0
46,1458567,0
58,937392,1
62,1290292,0
33,1454272,1
59,378054,1
48,1407092,0
39,1945681,1
44,234571,1
39,423023,0
33,1132893,1
33,939578,0
48,769326,0
22,1845659,1
30,1031600,0
42,933442,1
33,1316266,1
29,1191806,0
53,1100485,0
34,1784094,0
40,1069733,1
35,336974,1
52,227050,0
53,561949,0
37,1454234,1
44,1756304,0
50,1055542,1
33,1325269,0
36,1792439,1
22,1962876,1
37,502388,0
52,1725273,1
63,1525682,1
28,431898,0
23,562839,0
32,972723,1
40,447943,0
36,1338964,0
34,277332,0
36,908854,0
63,1113818,0
53,1555757,1
50,1361242,1
32,851336,0
35,986360,0
38,545184,1
48,1884128,1
43,885401,1
34,997147,0
50,1663595,1
53,662122,0
35,1643700,1
27,1104640,1
35,368147,0
62,1444235,1
58,515792,0
64,745422,0
31,970545,1
49,1042575,0
51,1317699,1
45,688775,1
44,376225,1
39,1906349,1
22,1235992,0
42,1470222,1
40,1402203,0
53,1652744,1
28,924353,0
45,667216,0
29,1315262,0
54,1099273,1
43,756552,1
25,1485406,0
45,640769,0
28,385431,0
36,1096317,1
35,1389456,0
21,1300906,0
42,838960,0
23,500489,0
58,1711409,1
34,1812086,0
56,1306331,1
38,1054639,0
61,374811,1
38,378810,0
23,1091123,1
30,829425,0
59,1464192,1
21,1085250,0
47,560654,1
47,1872115,0
31,1160905,0
25,870740,0
27,480356,0
39,1538894,0
49,1648653,1
35,1910030,1
55,828937,1
57,775607,0
32,1950664,1
50,617579,1
40,1336422,0
57,370372,0
23,254808,0
29,1123447,1
61,1459753,1
59,766904,1
46,959103,1
22,356359,1
43,889331,1
43,256152,0
41,242351,0
36,1754507,1
29,1963976,1
33,427977,0
48,1992495,1
47,1633097,1
37,260616,1
58,1403545,0
56,1533730,0
21,1743227,1
38,1894686,0
29,1399762,0
33,1494885,1
60,483269,1
35,687310,0
63,643612,0
64,1424494,1
24,613612,0
53,554805,0
44,981444,1
56,716941,0
61,812404,0
30,319233,0
56,1665366,1
40,213869,0
61,659410,1
64,786455,0
31,1960083,0
32,1492334,0
38,867482,0
50,1423475,1
64,1917271,1
57,451536,1
40,745965,0
45,621439,1
32,623030,1
41,325662,0
45,676827,0
31,636401,1
29,801082,0
45,1213567,1
55,1324251,1
52,240503,0
34,780484,0
21,1954055,1
37,807612,0
45,618277,1
28,1913883,1
25,1722872,1
25,547694,0
61,1066763,0
55,1412280,1
39,350424,0
43,1534373,0
29,398187,0
50,1083726,1
36,768043,0
53,1871218,1
22,534132,0
34,1024353,0
21,652219,1
46,1722668,1
45,1033100,1
36,1565895,0
35,1951674,1
46,1564172,1
64,399395,0
36,508293,0
34,1493541,1
49,1002271,1
44,720724,1
35,1775019,1
39,1648811,0
28,1827376,1
54,1703482,1
22,850329,0
47,1536910,1
30,699127,0
55,1521648,1
43,510569,1
28,1846998,1
48,834163,0
43,417189,0
24,848552,1
34,1428622,1
62,572335,1
49,1428391,1
21,672671,0
24,1247697,1
52,401107,0
53,1155181,1
46,780609,0
37,1624502,0
59,309398,0
43,1569693,1
52,1825278,1
35,618818,0
33,1497325,1
22,1540412,0
39,568102,0
44,1559470,1
44,1234416,0
31,1663552,1
42,1579176,1
35,485069,0
30,992047,0
61,714004,0
47,1621484,1
29,1710111,1
48,733893,0
21,1097525,0
37,1639508,0
51,219192,0
64,1120835,1
30,1477040,0
57,1560669,1
49,1316958,1
38,823521,0
58,1679378,1
59,1300819,1
26,1611286,1
60,1569338,1
32,338621,0
34,1104600,1
64,252494,1
30,1991909,1
40,486102,0
35,420851,0
51,1749505,0
27,1356536,1
61,1351054,1
30,722419,0
30,1239339,0
59,630754,0
48,205833,0
50,1240397,1
57,1665178,1
23,1496629,1
63,1217853,0
35,1347917,1
41,1975714,1
57,818528,0
32,1094387,1
24,1666624,1
29,1457505,0
59,370002,0
62,363479,0
48,990505,0
43,609251,1
60,1255308,1
64,1565817,0
42,1252063,0
44,1480136,0
46,1044134,0
50,982031,1
53,557105,0
36,705410,0
42,1857971,0
63,307721,1
38,533175,0
27,1594937,1
46,1525501,1
28,1026297,1
26,1781333,0
50,507311,0
59,980226,1
43,1461386,0
52,1456169,0
42,501743,0
62,609991,1
63,1577224,1
29,669134,1
51,270687,0
27,620020,0
29,887619,0
33,981085,0
23,1859148,1
55,285227,0
53,297556,0
41,767848,0
51,489400,0
54,1778989,1
52,1777234,1
55,1253414,1
35,314479,0
52,1306005,0
26,1120638,0
41,767487,0
53,801380,1
52,587069,1
39,889182,0
53,948873,1
48,918954,1
51,1868966,1
41,464813,0
54,380499,0
35,674833,1
34,1916874,1
39,598933,1
63,919935,1
35,804025,1
26,1272982,0
29,1764480,1
57,427894,0
40,1261449,0
54,325812,0
58,1068480,1
46,747749,0
38,613926,1
48,1202992,1
29,213448,0
52,1788062,0
26,797446,1
34,699600,0
48,1709730,0
44,1168303,1
33,1473651,1
63,1414609,0
32,898367,1
39,265470,0
41,383328,0
47,1793603,1
39,1568906,0
44,226547,1
46,1343048,1
48,1760093,0
38,1355463,1
64,906791,0
56,1142980,1
62,933771,1
49,997118,1
37,348608,1
24,1544782,0
64,1542373,1
49,1794537,0
24,341439,0
30,1268205,0
45,845044,0
51,1884505,0
23,1206140,0
22,665406,0
45,487207,0
26,1530042,1
46,939906,0
28,708853,0
55,999125,0
47,1388889,1
45,622994,0
38,1613099,0
21,881326,0
59,995707,0
23,1294182,1
24,201658,0
61,425571,0
57,1321044,0
35,1656040,0
28,1666229,1
58,895087,1
39,1397849,0
46,765438,0
59,970508,1
30,1500351,0
58,468520,0
34,1562393,0
61,989908,0
39,1497041,1
50,1056334,0
25,707726,0
51,1077701,1
27,1981930,1
39,1180382,1
51,822619,1
59,1662407,0
44,735452,1
54,1025748,1
43,1972496,1
60,1409207,1
26,525112,0
58,1446448,1
61,1912983,1
56,638201,0
47,1451771,1
31,1724963,1
25,1752892,1
37,1907806,0
27,758382,1
47,517473,1
35,1913153,1
33,1232553,1
31,1593858,0
46,266141,0
42,353415,0
48,852595,0
44,1954758,1
49,1750585,1
29,1177042,0
62,1673881,1
24,646811,0
38,1593917,1
63,1068750,1
36,361101,0
53,803311,0
49,1693116,1
59,1038394,0
30,1623757,1
29,894402,1
51,1860465,1
48,669596,1
23,1333435,0
34,815221,0
45,1294533,1
35,1030171,0
22,500877,0
44,769677,1
34,360787,1
27,1943052,0
56,1043354,1
44,1698043,1
47,1179298,1
57,217580,0
58,578044,1
50,594039,0
47,1507649,1
59,423080,1
35,993516,0
46,1588711,0
21,1652399,0
24,806743,1
49,1623260,1
21,1202434,0
63,576684,1
42,1193859,0
31,867329,1
30,1003765,0
37,670452,1
56,1637902,0
46,954207,0
41,760956,1
33,998377,0
29,826816,0
31,246526,0
31,772005,0
26,1701218,0
21,1463814,0
26,709740,0
33,1486220,0
42,1601200,1
51,1730688,0
42,933709,1
57,1232540,1
47,1384249,0
34,1777197,1
25,1974871,1
56,1368960,1
52,1266415,1
54,1037769,1
27,633420,0
62,220195,0
30,1669640,0
37,813517,1
50,312265,0
41,1509351,1
33,1420502,1
21,1561718,1
21,398462,0
53,1542278,1
58,243585,0
45,1464462,0
46,502408,0
33,626542,0
48,1806886,1
53,1657459,1
57,742353,0
61,576526,0
50,1901009,1
28,1073623,0
21,1127510,0
32,533963,0
25,1617878,1
44,638292,0
26,1448509,0
45,951679,0
21,1692185,0
45,989575,1
21,956701,0
52,1568225,0
62,1654209,1
62,362372,0
23,1539616,0
39,958339,1
63,1561349,1
49,1669398,0
22,1812780,1
29,261330,0
37,993983,1
56,563116,1
37,1630343,0
32,1960358,1
